timestamp,trace_id,symbol,strategy,side,confidence,entry,sl,tp1,tp2,atr,regime_score,num_agree,total_strategies
2026-04-29T17:05:31.070563+00:00,0eb2bf1c,HYPE,ensemble,SELL,62.15482986111113,39.47,40.43497142857143,38.02254285714285,37.861714285714285,0.40207142857142886,0,1,2
2026-04-29T17:07:31.494860+00:00,7a727b56,HYPE,ensemble,SELL,62.15482986111113,39.47,40.43497142857143,38.02254285714285,37.861714285714285,0.40207142857142886,0,1,2
2026-04-29T17:09:55.962527+00:00,83e8d51a,HYPE,ensemble,SELL,69.06092206790126,39.507,40.48242857142857,38.043857142857135,37.88128571428571,0.4064285714285718,0,1,2
