time,equity,open_positions,cb_active,drawdown_pct
2026-05-17 14:00:00+00:00,3265.3563,0,False,0.0
2026-05-17 15:00:00+00:00,3265.3563,0,False,0.0
2026-05-17 16:00:00+00:00,3265.3563,0,False,0.0
2026-05-17 17:00:00+00:00,3265.3563,0,False,0.0
2026-05-17 18:00:00+00:00,3265.3563,0,False,0.0
2026-05-17 19:00:00+00:00,3265.3563,0,False,0.0
2026-05-17 20:00:00+00:00,3265.3563,0,False,0.0
2026-05-17 21:00:00+00:00,3265.3563,0,False,0.0
2026-05-17 22:00:00+00:00,3265.3563,0,False,0.0
2026-05-17 23:00:00+00:00,3265.3563,1,False,0.0
2026-05-18 00:00:00+00:00,3265.3563,1,False,0.0
2026-05-18 01:00:00+00:00,3265.3563,1,False,0.0
2026-05-18 02:00:00+00:00,3265.3563,1,False,0.0
2026-05-18 03:00:00+00:00,3265.3563,1,False,0.4
2026-05-18 04:00:00+00:00,3265.3563,1,False,0.9
2026-05-18 05:00:00+00:00,3265.3563,1,False,0.3
2026-05-18 06:00:00+00:00,3265.3563,1,False,0.3
2026-05-18 07:00:00+00:00,3265.3563,1,False,1.0
2026-05-18 08:00:00+00:00,3265.3563,1,False,0.8
2026-05-18 09:00:00+00:00,3265.3563,1,False,0.4
2026-05-18 10:00:00+00:00,3265.3563,1,False,0.0
2026-05-18 11:00:00+00:00,3265.3563,1,False,2.2
2026-05-18 17:00:00+00:00,3279.56799020949,0,False,4.7
2026-05-18 18:00:00+00:00,3279.56799020949,0,False,4.7
2026-05-18 19:00:00+00:00,3279.56799020949,0,False,4.7
2026-05-18 20:00:00+00:00,3279.56799020949,0,False,4.7
2026-05-18 21:00:00+00:00,3279.56799020949,0,False,4.7
2026-05-18 22:00:00+00:00,3279.56799020949,0,False,4.7
2026-05-18 23:00:00+00:00,3279.56799020949,0,False,4.7
2026-05-19 00:00:00+00:00,3279.56799020949,0,False,4.7
2026-05-19 01:00:00+00:00,3279.56799020949,0,False,4.7
2026-05-19 02:00:00+00:00,3279.56799020949,1,False,4.6
2026-05-19 03:00:00+00:00,3279.56799020949,1,False,5.0
2026-05-19 04:00:00+00:00,3279.56799020949,1,False,5.3
2026-05-19 05:00:00+00:00,3279.56799020949,1,False,5.3
2026-05-19 06:00:00+00:00,3279.56799020949,1,False,5.6
2026-05-19 07:00:00+00:00,3279.56799020949,1,False,6.0
2026-05-19 08:00:00+00:00,3279.56799020949,1,False,5.6
2026-05-19 09:00:00+00:00,3279.56799020949,1,False,5.1
2026-05-19 10:00:00+00:00,3279.56799020949,1,False,5.6
2026-05-19 11:00:00+00:00,3279.56799020949,1,False,4.9
2026-05-19 12:00:00+00:00,3279.56799020949,1,False,5.4
2026-05-19 13:00:00+00:00,3279.56799020949,1,False,5.2
2026-05-19 14:00:00+00:00,3249.6904980356303,0,False,5.6
2026-05-19 15:00:00+00:00,3249.6904980356303,1,False,6.2
2026-05-19 16:00:00+00:00,3249.6904980356303,1,False,8.0
2026-05-19 17:00:00+00:00,3249.6904980356303,1,False,7.8
2026-05-19 18:00:00+00:00,3249.6904980356303,1,False,7.6
2026-05-19 19:00:00+00:00,3249.6904980356303,1,False,7.6
2026-05-19 20:00:00+00:00,3249.6904980356303,1,False,8.7
2026-05-19 21:00:00+00:00,3249.6904980356303,1,False,8.5
2026-05-19 22:00:00+00:00,3249.6904980356303,1,False,7.3
2026-05-19 23:00:00+00:00,3249.6904980356303,1,False,7.7
2026-05-20 00:00:00+00:00,3249.6904980356303,1,False,7.4
2026-05-20 01:00:00+00:00,3249.6904980356303,1,False,7.6
2026-05-20 02:00:00+00:00,3249.6904980356303,1,False,7.1
2026-05-20 03:00:00+00:00,3174.2112096254086,0,False,7.8
2026-05-20 04:00:00+00:00,3174.2112096254086,0,False,7.8
2026-05-20 05:00:00+00:00,3174.2112096254086,0,False,7.8
2026-05-20 06:00:00+00:00,3174.2112096254086,1,False,7.0
2026-05-20 07:00:00+00:00,3174.2112096254086,1,False,7.6
2026-05-20 08:00:00+00:00,3174.2112096254086,1,False,6.7
2026-05-20 09:00:00+00:00,3174.2112096254086,1,False,6.7
2026-05-20 10:00:00+00:00,3174.2112096254086,1,False,6.5
2026-05-20 11:00:00+00:00,3174.2112096254086,1,False,7.1
2026-05-20 12:00:00+00:00,3174.2112096254086,1,False,5.9
2026-05-20 13:00:00+00:00,3174.2112096254086,1,False,8.1
2026-05-20 14:00:00+00:00,3115.546960424155,0,False,9.5
