symbol,side,strategy,close_reason,entry,exit,sl,tp1,tp2,pnl,fee,leverage,confidence,rr_achieved,duration_h,state_path,outcome,llm_action,llm_regime,llm_confidence
SOL,SHORT,ensemble,TP2,211.22,205.38,212.82,209.29,206.38,18.29,0.15,2.19,75.9,8.0,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,187.44,177.32,195.44,178.48,169.53,77.89,0.34,2.0,73.5,2.53,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,187.44,179.79,195.44,178.48,169.53,19.57,0.12,2.0,73.5,1.91,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,193.87,187.44,195.93,191.38,188.89,222.25,1.95,1.66,68.3,5.2,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,193.87,187.44,195.93,191.38,188.89,24.79,0.22,1.66,68.3,5.2,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,184.87,180.29,187.6,181.56,178.25,97.55,0.73,2.62,82.4,4.39,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,184.87,177.65,187.6,181.56,178.25,51.2,0.24,2.62,82.4,6.92,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,181.8,184.48,184.0,179.13,176.46,-95.53,2.08,1.58,67.9,1.92,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,184.99,186.28,185.93,183.85,182.14,-85.21,3.61,1.7,68.5,2.34,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,185.07,181.55,187.28,182.38,179.7,120.91,1.56,2.0,73.0,3.17,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,185.07,178.25,187.28,182.38,179.7,78.12,0.51,2.0,73.0,6.15,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,SL,194.28,193.19,193.59,195.12,196.37,-72.76,3.23,2.0,73.2,3.15,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,197.88,199.06,197.2,198.7,199.93,82.04,3.39,2.04,75.2,3.56,-0.1,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,197.88,198.62,197.2,198.7,199.93,9.1,0.6,2.04,75.2,2.24,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,TP1,200.26,203.31,199.35,201.36,203.01,157.08,2.62,2.0,72.4,6.71,-0.1,,WIN,,,
SOL,LONG,ensemble,TP2,200.26,203.31,199.35,201.36,203.01,17.51,0.29,2.0,72.4,6.71,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,SL,202.58,199.97,201.55,203.83,205.71,-125.54,2.4,2.0,73.2,5.06,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,199.78,201.35,198.78,201.0,202.83,90.9,2.91,2.0,73.2,3.12,-0.1,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,199.78,198.68,198.78,201.0,202.83,-11.26,0.51,2.0,73.2,2.19,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,193.85,196.3,195.79,191.5,189.15,-66.85,1.34,2.0,73.7,2.52,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,194.14,187.82,196.49,191.29,188.45,262.91,1.95,2.0,72.0,5.38,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,194.14,187.82,196.49,191.29,188.45,29.34,0.22,2.0,72.0,5.38,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,183.72,179.02,185.81,181.18,178.65,100.73,0.96,2.0,73.4,4.49,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,183.72,182.21,185.81,181.18,178.65,3.59,0.11,2.0,73.4,1.44,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,184.89,188.4,186.08,183.3,180.76,-172.2,1.61,2.88,87.5,8.5,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,186.97,185.22,188.25,185.25,182.5,99.78,1.91,2.77,85.4,3.76,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,186.97,186.28,188.25,185.25,182.5,9.81,0.48,2.77,85.4,1.48,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,186.07,185.07,186.74,185.17,183.73,76.95,6.61,1.08,65.4,1.6,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,186.07,187.69,186.74,185.17,183.73,-31.33,1.68,1.08,65.4,2.61,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,185.97,185.04,186.7,185.08,183.76,74.36,3.71,2.0,73.7,2.54,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,185.97,183.69,186.7,185.08,183.76,32.2,0.65,2.0,73.7,6.25,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,183.88,185.41,184.65,182.95,181.56,-152.07,4.6,2.0,74.8,3.99,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,183.37,177.43,184.37,182.03,179.9,397.6,2.37,2.51,90.1,14.87,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,183.37,177.43,184.37,182.03,179.9,44.33,0.26,2.51,90.1,14.87,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,166.47,169.86,169.11,162.95,159.13,-92.17,0.8,2.88,87.6,3.7,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,165.78,157.6,168.11,162.95,160.13,367.69,1.3,2.72,78.6,9.56,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,165.78,157.6,168.11,162.95,160.13,40.73,0.14,2.72,78.6,9.56,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,160.21,164.43,162.32,157.65,155.09,-265.4,2.83,1.83,69.1,3.66,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,156.34,153.33,158.77,153.4,150.47,70.67,0.66,2.72,78.6,3.38,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,156.34,155.16,158.77,153.4,150.47,9.27,0.22,2.72,78.6,1.33,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,155.94,159.35,159.22,151.56,146.82,-117.77,1.48,1.87,69.3,1.94,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,159.13,157.42,160.19,157.71,155.44,96.51,1.77,2.51,90.1,4.02,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,159.13,160.6,160.19,157.71,155.44,-20.77,0.45,2.51,90.1,3.46,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,157.08,155.21,158.32,155.59,153.34,101.34,1.54,2.72,78.6,4.12,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,157.08,156.65,158.32,155.59,153.34,4.13,0.28,2.72,78.6,0.95,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,154.05,151.49,155.17,152.69,150.66,142.35,2.1,2.0,73.8,4.57,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,154.05,154.62,155.17,152.69,150.66,-3.5,0.24,2.0,73.8,1.01,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,155.84,157.13,156.59,154.93,153.56,-141.4,4.01,2.15,75.8,3.68,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,153.66,155.34,154.67,152.44,150.62,-118.8,2.75,2.0,72.6,3.34,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,160.08,158.46,161.26,158.64,156.49,96.91,2.37,2.0,70.7,2.73,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,160.08,155.62,161.26,158.64,156.49,47.01,0.41,2.0,70.7,7.53,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,153.62,156.03,155.25,151.66,149.69,-81.5,1.32,2.0,73.1,2.96,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,153.65,155.17,154.75,152.33,150.35,-120.6,2.84,2.17,75.9,3.02,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,145.28,142.67,146.93,143.28,141.28,102.09,1.4,2.0,72.9,3.16,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,145.28,144.54,146.93,143.28,141.28,9.63,0.47,2.0,72.9,0.89,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,141.71,138.64,143.87,138.82,135.7,134.84,1.06,2.88,87.6,4.09,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,141.71,142.16,143.87,138.82,135.7,-8.49,0.46,2.88,87.6,0.6,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,141.19,143.39,143.22,138.73,136.27,-146.67,2.39,2.0,70.9,2.17,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,138.85,139.82,139.64,137.9,136.47,-97.98,2.6,2.72,78.6,3.36,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,139.81,137.4,140.63,138.72,136.96,174.9,1.73,2.88,87.5,8.46,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,139.81,135.63,140.63,138.72,136.96,33.8,0.19,2.88,87.5,14.67,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,136.48,139.14,137.55,135.18,133.24,-257.2,3.6,1.87,69.4,4.65,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,137.01,131.97,138.06,135.74,133.83,292.78,1.92,2.0,73.1,9.6,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,137.01,131.97,138.06,135.74,133.83,32.56,0.21,2.0,73.1,9.6,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,130.75,127.43,132.24,128.96,127.16,323.89,2.11,2.94,79.7,6.6,-0.1,,WIN,,,
SOL,SHORT,ensemble,TP2,130.75,125.44,132.24,128.96,127.16,57.51,0.23,2.94,79.7,10.54,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,126.99,129.1,129.07,124.46,121.93,-94.62,1.44,2.0,73.5,2.02,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,128.71,125.4,131.01,125.64,122.32,113.25,1.46,1.47,67.4,2.12,-0.1,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,128.71,128.6,131.01,125.64,122.32,1.56,0.64,1.47,67.4,0.07,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,127.01,129.39,129.1,124.21,121.19,-169.17,1.65,2.79,85.8,3.17,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,138.99,137.89,137.98,140.22,142.06,-58.0,1.92,1.9,69.5,2.06,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,144.57,142.84,143.59,145.76,147.55,-139.2,2.5,2.29,76.5,4.05,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,143.94,142.49,143.07,144.99,146.57,-177.69,4.45,1.96,69.8,3.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,141.66,140.89,141.05,142.41,143.52,-65.71,3.15,1.91,69.5,2.39,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,137.04,135.61,137.97,135.92,134.24,96.97,1.96,2.34,76.7,3.62,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,137.04,136.74,137.97,135.92,134.24,3.6,0.35,2.34,76.7,0.76,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,133.36,127.48,134.1,132.47,131.13,526.38,2.56,2.23,76.1,17.8,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,133.36,127.48,134.1,132.47,131.13,58.44,0.28,2.23,76.1,17.8,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,125.99,125.02,126.58,125.27,124.2,135.5,4.38,2.0,73.4,3.28,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,125.99,123.49,126.58,125.27,124.2,61.78,0.76,2.0,73.4,8.48,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,126.61,127.63,127.35,125.7,124.34,-130.23,4.28,1.9,69.5,2.6,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,142.29,141.19,141.35,143.43,145.15,-66.08,2.12,2.0,74.0,2.34,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,141.7,145.46,140.93,142.64,144.05,407.1,3.94,2.0,73.6,9.7,-0.0,,WIN,,,
SOL,LONG,ensemble,TP2,141.7,145.46,140.93,142.64,144.05,45.26,0.44,2.0,73.6,9.7,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,SL,145.6,144.09,144.48,146.96,149.0,-170.88,4.07,2.0,74.5,2.7,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,143.25,142.07,142.52,144.14,145.48,-143.87,5.47,1.58,67.9,2.54,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,134.9,132.1,135.7,133.94,132.5,226.43,2.67,2.0,72.7,7.06,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,134.9,132.1,135.7,133.94,132.5,25.17,0.3,2.0,72.7,7.06,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,132.03,133.2,132.45,131.52,130.76,-312.19,10.61,1.68,68.4,4.66,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,131.46,133.29,132.86,129.77,128.07,-106.43,1.88,2.06,75.3,2.69,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,131.94,133.12,132.73,130.99,129.56,-135.07,3.71,2.06,75.3,3.08,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,142.49,140.06,141.53,143.66,145.42,-190.4,2.74,2.0,74.3,5.03,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,139.2,137.89,138.24,140.36,142.1,-125.97,3.31,2.0,74.7,2.73,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,131.35,130.62,131.77,130.84,130.08,83.43,2.91,2.55,81.0,4.46,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,131.35,129.94,131.77,130.84,130.08,28.36,0.51,2.55,81.0,8.59,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,129.22,130.07,129.85,128.45,127.3,-115.41,4.49,1.95,69.8,2.65,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,126.76,124.87,127.58,125.76,124.26,146.17,2.42,2.0,72.7,4.59,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,126.76,126.32,127.58,125.76,124.26,3.77,0.27,2.0,72.7,1.06,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,126.01,127.28,127.03,124.64,122.45,-130.42,2.6,2.51,90.1,3.11,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,127.16,128.34,128.1,126.01,124.3,-103.15,2.8,2.0,73.2,2.51,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,126.64,127.56,127.19,125.97,124.97,-124.46,3.71,2.32,76.6,3.9,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,124.81,122.0,126.31,122.8,120.63,133.51,1.16,2.51,90.1,4.67,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,124.81,123.46,126.31,122.8,120.63,27.49,0.5,2.51,90.1,2.24,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,122.85,117.5,123.88,121.47,119.25,418.23,1.6,2.87,87.3,14.82,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,122.85,117.5,123.88,121.47,119.25,46.47,0.18,2.87,87.3,14.82,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,118.31,121.5,119.94,116.33,114.35,-281.4,2.68,2.0,74.2,3.91,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,124.31,125.02,124.75,123.77,122.97,-104.46,4.53,2.02,75.1,3.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,124.75,125.75,125.28,124.11,123.14,-158.32,4.97,2.0,71.5,3.79,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,123.87,123.04,124.53,123.07,121.87,99.39,2.71,2.72,78.6,3.41,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,123.87,121.57,124.53,123.07,121.87,48.66,0.47,2.72,78.6,9.46,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,121.39,122.72,121.87,120.81,119.93,-229.52,5.29,2.0,74.8,5.52,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,122.1,122.74,122.54,121.57,120.77,-121.84,5.12,2.28,76.4,3.34,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,119.97,120.78,120.5,119.32,118.36,-114.36,3.05,2.79,79.0,4.25,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,126.3,125.77,125.89,126.85,127.72,-115.92,5.46,2.51,90.1,3.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,129.37,128.89,128.89,129.94,130.8,-41.58,2.73,2.07,75.3,2.08,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,130.94,131.86,130.25,131.77,133.02,70.87,2.44,2.07,75.3,2.79,-0.0,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,130.94,131.84,130.25,131.77,133.02,12.23,0.43,2.07,75.3,2.73,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,SL,134.68,134.17,134.2,135.26,136.12,-75.35,4.82,2.07,75.3,2.19,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,135.52,136.66,135.03,136.11,136.99,116.88,3.38,2.07,75.3,4.86,-0.0,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,135.52,135.63,135.03,136.11,136.99,1.27,0.37,2.07,75.3,0.48,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,SL,136.18,135.37,135.51,136.99,138.21,-88.09,3.89,1.9,69.5,2.29,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,137.83,139.5,137.04,138.79,140.22,90.89,1.67,2.28,76.4,4.82,-0.0,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,137.83,137.54,137.04,138.79,140.22,-2.78,0.29,2.28,76.4,0.83,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,139.52,141.98,138.92,140.25,141.34,228.04,3.18,2.07,75.3,8.49,-0.0,,WIN,,,
SOL,LONG,ensemble,TP2,139.52,141.98,138.92,140.25,141.34,25.37,0.35,2.07,75.3,8.49,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,SL,140.29,138.9,139.3,141.49,143.28,-78.95,1.91,2.07,75.3,2.91,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,139.41,136.87,138.65,140.43,142.05,-332.75,3.1,2.89,87.9,9.66,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,139.72,138.89,138.93,140.68,142.12,-56.01,2.34,2.0,72.6,2.09,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,140.74,139.54,139.98,141.66,143.03,-139.73,4.06,2.0,71.7,3.17,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,140.04,138.45,139.13,141.14,142.79,-85.48,1.8,2.07,75.3,3.62,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,138.42,139.91,138.06,138.86,139.51,208.09,4.58,2.13,75.7,8.78,-0.0,,WIN,,,
SOL,LONG,ensemble,TP2,138.42,139.91,138.06,138.86,139.51,23.14,0.51,2.13,75.7,8.78,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,TP1,139.75,141.28,139.06,140.59,141.84,159.14,3.44,2.14,75.7,4.73,-0.0,,WIN,,,
SOL,LONG,ensemble,TP2,139.75,142.35,139.06,140.59,141.84,30.07,0.39,2.14,75.7,8.04,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,SL,142.62,141.12,141.78,143.74,145.54,-89.75,1.68,2.51,90.1,4.48,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,141.72,143.49,141.1,142.47,143.59,160.37,3.02,2.15,75.8,6.16,-0.0,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,141.72,142.91,141.1,142.47,143.59,11.99,0.34,2.15,75.8,4.14,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,TP1,143.47,146.96,142.71,144.4,145.78,310.36,3.27,2.0,74.8,9.14,-0.0,,WIN,,,
SOL,LONG,ensemble,TP2,143.47,146.96,142.71,144.4,145.78,34.46,0.36,2.0,74.8,9.14,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,SL,145.54,144.39,144.56,146.74,148.53,-115.15,3.88,1.86,69.3,2.17,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,145.51,143.65,144.63,146.69,148.58,-200.49,3.09,2.51,90.1,5.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,147.19,146.0,146.52,148.01,149.24,-127.66,2.87,2.72,78.6,4.81,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,147.08,146.1,146.3,148.03,149.44,-92.75,3.44,2.0,74.8,2.52,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,145.12,144.04,144.39,146.1,147.67,-135.4,3.13,2.88,87.5,4.25,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,132.81,133.38,133.15,132.4,131.78,-86.37,6.44,1.58,67.9,2.64,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,133.28,131.12,133.74,132.73,131.9,288.4,4.23,2.07,75.3,9.78,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,133.28,131.12,133.74,132.73,131.9,32.05,0.47,2.07,75.3,9.78,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,126.98,127.8,127.66,126.14,124.89,-66.73,2.5,2.07,75.3,2.48,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,127.04,127.7,127.59,126.36,125.34,-84.02,4.04,2.0,73.2,2.38,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,129.44,130.39,129.97,128.81,127.86,-118.67,4.09,2.0,73.1,3.61,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,129.22,127.83,129.62,128.75,128.04,218.15,4.84,2.07,75.3,7.37,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,129.22,127.83,129.62,128.75,128.04,24.22,0.54,2.07,75.3,7.37,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,120.17,117.59,120.65,119.59,118.72,297.23,3.28,2.07,75.3,11.18,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,120.17,117.59,120.65,119.59,118.72,33.01,0.36,2.07,75.3,11.18,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,115.06,117.02,116.32,113.54,112.02,-152.36,2.2,2.07,75.3,3.23,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,118.06,115.54,118.99,116.94,115.25,265.05,3.39,1.79,69.0,4.86,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,118.06,116.71,118.99,116.94,115.25,15.78,0.38,1.79,69.0,2.61,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,108.97,106.18,109.78,108.0,106.54,211.86,2.01,2.0,72.5,6.94,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,108.97,106.18,109.78,108.0,106.54,23.53,0.22,2.0,72.5,6.94,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,103.63,104.96,104.4,102.69,101.3,-140.61,2.77,2.0,73.2,3.46,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,101.47,98.25,102.77,99.9,98.33,235.47,1.74,2.07,75.3,5.14,-0.0,,WIN,,,
