symbol,side,strategy,close_reason,entry,exit,sl,tp1,tp2,pnl,fee,leverage,confidence,rr_achieved,duration_h,state_path,outcome,llm_action,llm_regime,llm_confidence
BTC,SHORT,ensemble,TP1,85420.3,82210.0,86370.3,83520.2,81725.7,116.44,0.5,3.01,90.1,10.15,-15.6,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,85420.3,83250.0,86370.3,83520.2,81725.7,15.0,0.1,3.01,90.1,6.87,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,84455.8,85866.0,85445.6,82476.0,80606.2,-82.58,0.87,2.88,87.5,4.1,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,86892.5,87778.0,87192.7,86346.8,85619.1,-123.42,3.06,2.0,73.5,5.9,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,87073.4,86314.0,87443.3,86400.9,85504.2,50.32,1.43,2.0,73.1,4.11,-15.6,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,87073.4,86210.0,87443.3,86400.9,85504.2,10.1,0.25,2.0,73.1,4.67,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,85347.3,85955.0,85804.1,84516.8,83409.4,-41.13,1.39,2.09,75.4,2.78,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,84851.6,85473.0,85282.9,84067.2,83021.5,-35.18,1.21,2.0,73.4,2.88,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,86354.8,86717.0,86679.3,85764.8,84978.2,-38.06,2.28,2.0,73.2,2.23,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,92839.4,92316.0,92318.7,93786.2,95048.5,-27.82,1.23,2.0,71.1,2.01,13.9,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,93934.9,93314.0,93464.5,94790.2,95930.6,-45.0,1.69,2.0,73.2,2.64,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,91926.9,91417.0,91548.2,92615.5,93533.7,-37.97,1.7,2.0,71.0,2.69,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,92190.1,89903.0,91684.7,93108.9,94334.1,-181.87,1.99,1.8,69.0,8.14,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,88083.9,88438.0,88421.0,87409.8,86445.3,-39.31,1.96,2.51,90.1,2.63,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,89333.3,88006.0,89564.5,88912.9,88352.4,171.96,2.5,2.28,76.4,13.07,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,89333.3,88006.0,89564.5,88912.9,88352.4,19.1,0.28,2.28,76.4,13.07,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,85772.1,86482.0,86208.1,84900.1,83652.7,-65.35,1.59,2.51,90.1,4.08,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,87035.5,87728.0,87441.2,86297.7,85314.0,-51.7,2.07,1.58,67.9,2.7,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,85750.1,86317.0,86305.7,84740.0,83393.1,-32.39,0.91,2.72,78.6,2.78,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,86626.7,87244.0,87237.9,85404.2,83655.5,-35.35,1.34,1.87,69.3,1.88,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,TP1,88912.4,89795.0,88654.3,89381.7,90007.5,70.06,1.78,2.0,71.1,6.84,-0.0,,WIN,,,
BTC,LONG,ensemble,TP2,88912.4,90175.0,88654.3,89381.7,90007.5,11.11,0.2,2.0,71.1,9.78,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,87109.4,87961.0,87405.3,86571.5,85854.4,-113.09,2.15,2.72,78.6,7.83,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,87057.4,87413.0,87384.4,86462.9,85670.2,-43.57,2.59,2.07,75.3,2.25,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,87050.5,87356.0,87284.1,86625.6,86059.1,-40.78,2.92,2.0,71.5,2.62,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,88673.3,88307.0,88405.9,89159.5,89807.7,-41.27,2.49,2.0,73.6,2.74,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,89029.5,88746.0,88888.2,89286.4,89628.9,-36.91,3.4,1.7,68.5,3.41,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,TP1,90051.0,90527.0,89890.1,90343.5,90733.6,47.81,2.27,2.0,73.2,5.92,-0.0,,WIN,,,
BTC,LONG,ensemble,TP2,90051.0,91308.0,89890.1,90343.5,90733.6,22.27,0.4,2.0,73.2,15.62,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,LONG,ensemble,SL,91346.7,91176.0,91188.9,91633.4,92015.8,-31.64,4.45,1.9,69.5,2.05,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,93100.5,92716.0,92831.3,93638.9,94409.1,-48.51,2.34,2.51,90.1,3.58,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,93606.8,92706.0,93397.4,94025.5,94624.6,-161.77,3.01,2.77,85.4,11.92,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,91685.8,91007.0,91368.2,92263.4,93033.5,-37.92,1.27,2.0,73.2,4.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,TP1,91529.7,92171.0,91239.5,92057.5,92761.3,54.63,2.07,1.9,69.5,4.19,-0.0,,WIN,,,
BTC,LONG,ensemble,TP2,91529.7,93434.0,91239.5,92057.5,92761.3,28.66,0.37,1.9,69.5,12.45,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,LONG,ensemble,SL,95766.9,95203.0,95364.4,96498.5,97474.1,-29.53,1.21,2.07,75.3,2.9,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,TP1,96530.2,97283.0,96227.8,97135.1,98000.4,64.01,1.44,2.88,87.5,7.16,-0.0,,WIN,,,
BTC,LONG,ensemble,TRAILING_STOP,96530.2,96794.0,96227.8,97135.1,98000.4,5.61,0.36,2.88,87.5,2.51,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,LONG,ensemble,SL,96902.4,96435.0,96508.2,97619.3,98575.1,-36.34,1.87,2.0,74.8,2.37,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,96677.3,96085.0,96337.1,97357.7,98331.1,-67.27,1.9,2.88,87.5,5.01,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,95859.9,95227.0,95481.1,96617.5,97701.3,-48.85,2.49,1.47,67.4,2.46,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,92731.6,93010.0,92914.1,92399.8,91957.4,-36.52,5.15,1.18,65.9,1.81,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,92450.8,92671.0,92612.2,92157.2,91765.8,-21.99,2.31,2.0,73.6,2.73,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,90432.8,89746.0,90717.6,89863.2,89048.4,58.64,1.39,2.75,85.0,6.63,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,90432.8,88496.0,90717.6,89863.2,89048.4,41.33,0.34,2.75,85.0,18.7,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,89107.4,89762.0,89454.0,88414.2,87422.6,-68.53,1.63,2.88,87.5,5.43,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,88384.8,90312.0,88831.1,87573.2,86491.2,-91.69,0.79,2.72,78.6,11.75,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,89014.5,89513.0,89210.1,88658.9,88184.7,-69.44,2.29,2.72,78.6,6.94,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,89156.4,89500.0,89452.0,88565.2,87719.4,-39.72,2.07,2.51,90.1,2.91,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,89505.2,88918.0,89745.7,89068.0,88485.1,57.01,2.27,1.9,69.5,4.63,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,89505.2,89292.0,89745.7,89068.0,88485.1,3.65,0.4,1.9,69.5,1.68,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,87512.2,88365.0,87832.6,86871.4,85954.6,-64.73,1.17,2.88,87.5,7.66,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,86938.5,84911.0,87206.1,86403.3,85637.7,143.02,1.2,2.51,90.1,18.98,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,86938.5,84911.0,87206.1,86403.3,85637.7,15.85,0.13,2.51,90.1,18.98,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,82384.8,83119.0,82989.5,81175.3,79445.0,-30.16,0.68,2.51,90.1,3.04,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,83992.0,82986.0,84480.5,83015.0,81617.4,62.38,0.89,2.88,87.5,5.93,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,83992.0,81450.0,84480.5,83015.0,81617.4,39.35,0.22,2.88,87.5,14.97,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,78232.9,79007.0,78861.3,76975.9,75177.9,-47.87,0.85,2.88,87.5,3.54,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,78235.9,77546.0,78562.1,77642.7,76851.7,55.95,1.38,2.28,76.4,4.82,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,78235.9,78001.0,78562.1,77642.7,76851.7,3.36,0.25,2.28,76.4,1.64,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,TP1,77180.4,76248.0,77650.4,76325.9,75186.5,53.76,0.97,2.28,76.4,4.52,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,77180.4,76490.0,77650.4,76325.9,75186.5,7.03,0.17,2.28,76.4,3.34,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,77889.0,78478.0,78295.5,77150.0,76164.7,-37.61,1.25,2.0,71.1,2.9,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,78154.9,78550.0,78504.9,77518.5,76669.9,-33.88,1.68,2.0,74.2,2.26,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,74304.8,73618.0,74672.5,73636.3,72745.0,46.16,0.89,2.79,79.0,5.22,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,74304.8,72547.0,74672.5,73636.3,72745.0,20.88,0.15,2.79,79.0,13.36,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,TP1,72497.7,70715.0,73319.8,70853.6,69300.7,69.93,0.55,2.51,90.1,5.43,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,72497.7,71552.0,73319.8,70853.6,69300.7,15.92,0.24,2.51,90.1,2.88,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,TP1,69645.2,67465.0,70153.5,68720.9,67488.5,84.41,0.52,2.5,77.5,10.73,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,69645.2,67465.0,70153.5,68720.9,67488.5,9.39,0.06,2.5,77.5,10.73,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,TP1,65202.4,63216.0,66076.7,63612.6,62234.9,56.53,0.45,2.0,72.9,4.54,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,65202.4,65667.0,66076.7,63612.6,62234.9,-4.41,0.16,2.0,72.9,1.06,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,68420.8,69158.0,69135.5,67121.3,65995.2,-21.87,0.47,2.19,75.9,2.25,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,68515.7,69241.0,68890.8,67833.9,66924.7,-53.34,1.14,2.24,76.2,4.32,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,69382.3,68505.0,69778.4,68662.1,67701.8,61.01,1.19,2.0,73.6,4.43,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,69382.3,69269.0,69778.4,68662.1,67701.8,1.39,0.21,2.0,73.6,0.57,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,68586.7,69158.0,68988.6,67856.0,66881.7,-44.45,0.93,2.89,79.4,4.1,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,67515.2,66772.0,67880.5,66851.0,65965.5,37.73,0.62,2.72,78.6,5.54,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,67515.2,67032.0,67880.5,66851.0,65965.5,4.34,0.11,2.72,78.6,3.6,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,66445.8,67244.0,66854.9,65701.9,64710.1,-32.17,0.66,2.07,75.3,4.03,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,67059.5,67511.0,67443.1,66361.9,65431.9,-41.41,2.03,1.53,67.6,1.8,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,67077.4,65834.0,67380.6,66526.2,65791.2,77.12,1.02,2.0,73.2,8.2,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,67077.4,65378.0,67380.6,66526.2,65791.2,11.69,0.11,2.0,73.2,11.21,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,65792.1,66270.0,66200.4,65049.7,64059.8,-45.95,1.59,2.0,70.5,2.34,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,66106.9,66650.0,66458.1,65468.4,64617.0,-47.32,1.53,1.9,69.5,2.93,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,68255.9,68838.0,68522.4,67771.2,67125.0,-74.74,1.76,2.51,77.5,5.48,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,68104.9,66839.0,68345.2,67668.1,67085.6,176.37,2.33,2.0,71.9,10.54,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,68104.9,66839.0,68345.2,67668.1,67085.6,19.57,0.26,2.0,71.9,10.54,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,BACKTEST_END,67480.2,67616.0,67815.0,66871.6,66060.1,-12.52,1.64,1.9,69.5,0.77,0.0,IDLE->OPEN->CLOSED,LOSS,,,
