symbol,side,strategy,close_reason,entry,exit,sl,tp1,tp2,pnl,fee,leverage,confidence,rr_achieved,duration_h,state_path,outcome,llm_action,llm_regime,llm_confidence
HYPE,LONG,ensemble,SL,31.54,31.11,31.16,32.0,32.45,-137.71,2.49,2.0,70.2,2.29,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,31.94,31.48,31.55,32.41,32.89,-240.79,4.13,2.0,72.8,2.35,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,31.81,32.09,31.6,32.06,32.43,194.78,5.48,2.0,70.0,2.78,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,31.81,31.39,31.6,32.06,32.43,-50.44,0.94,2.0,70.0,4.09,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,31.46,31.84,31.22,31.76,32.2,165.79,5.92,1.18,65.9,1.82,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,31.46,31.42,31.22,31.76,32.2,-3.47,1.03,1.18,65.9,0.22,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,30.54,30.04,30.77,30.26,29.83,306.01,8.88,1.04,65.2,2.21,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,30.54,29.8,30.77,30.26,29.83,50.43,0.98,1.04,65.2,3.28,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,29.79,30.4,29.97,29.56,29.21,-625.5,11.08,1.39,67.0,4.55,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,29.74,29.35,29.95,29.48,29.1,217.51,4.1,2.0,73.3,3.7,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,29.74,29.68,29.95,29.48,29.1,5.43,0.73,2.0,73.3,0.52,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,29.34,29.67,29.66,28.96,28.57,-207.67,4.69,2.0,73.4,2.07,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,29.08,29.48,29.39,28.7,28.33,-232.35,4.32,2.0,73.3,2.57,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,28.85,29.19,29.01,28.64,28.33,-293.59,6.2,2.0,73.6,4.1,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,28.46,28.78,28.74,28.11,27.77,-219.79,4.94,2.0,74.2,2.25,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,28.44,28.13,28.61,28.23,27.92,152.98,3.48,2.0,73.2,3.59,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,28.44,28.34,28.61,28.23,27.92,9.18,0.62,2.0,73.2,1.22,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,TP1,30.09,30.53,29.78,30.47,30.85,170.95,2.97,2.0,71.9,2.81,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,30.09,30.23,29.78,30.47,30.85,17.39,0.98,2.0,71.9,0.86,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,29.32,29.03,29.44,29.18,28.97,233.73,5.76,2.0,73.7,5.08,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,29.32,28.93,29.44,29.18,28.97,34.69,0.64,2.0,73.7,6.79,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,28.93,28.48,29.05,28.78,28.56,443.09,6.97,2.0,73.8,7.33,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,28.93,28.48,29.05,28.78,28.56,49.14,0.77,2.0,73.8,7.33,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,27.16,27.56,27.35,26.93,26.59,-302.24,5.19,2.0,73.8,4.23,0.0,IDLE->OPEN->CLOSED,LOSS,,,
